"","n","lambda","z_test","beta_T","rand_type","model_name","feature","val","test_type","allocation_method"
"12374","100","0.075","1","1","post_match_crd_kk_exact","ZE","pct_only_reservoir",NA,"Exact","CPM"
"12375","100","0.075","1","1","post_match_crd_kk_exact","ZE","true_var_prop_diff",NA,"Exact","CPM"
"12376","100","0.075","1","1","post_match_crd_kk_lin","ZE","avg_max_std_diff_bal",0.812019804492015,"Linear","CPM"
"12377","100","0.075","1","1","post_match_crd_kk_lin","ZE","avg_max_ks_stat",0.166579786488271,"Linear","CPM"
"12378","100","0.075","1","1","post_match_crd_kk_lin","ZE","avg_beta_T",0.998014142006575,"Linear","CPM"
"12379","100","0.075","1","1","post_match_crd_kk_lin","ZE","avg_abs_bias",0.293137062302306,"Linear","CPM"
"12380","100","0.075","1","1","post_match_crd_kk_lin","ZE","std_err_beta_T",0.368258213432479,"Linear","CPM"
"12381","100","0.075","1","1","post_match_crd_kk_lin","ZE","power",0.787,"Linear","CPM"
"12382","100","0.075","1","1","post_match_crd_kk_lin","ZE","pct_trt_diff",0.039815,"Linear","CPM"
"12383","100","0.075","1","1","post_match_crd_kk_lin","ZE","res_end_prop_avg",NA,"Linear","CPM"
"12384","100","0.075","1","1","post_match_crd_kk_lin","ZE","ssqr_over_sum",NA,"Linear","CPM"
"12385","100","0.075","1","1","post_match_crd_kk_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","CPM"
"12386","100","0.075","1","1","post_match_crd_kk_lin","ZE","match_corr",NA,"Linear","CPM"
"12387","100","0.075","1","1","post_match_crd_kk_lin","ZE","corr_eq_zero_pval",NA,"Linear","CPM"
"12388","100","0.075","1","1","post_match_crd_kk_lin","ZE","pct_only_matches",NA,"Linear","CPM"
"12389","100","0.075","1","1","post_match_crd_kk_lin","ZE","pct_only_reservoir",NA,"Linear","CPM"
"12390","100","0.075","1","1","post_match_crd_kk_lin","ZE","true_var_prop_diff",NA,"Linear","CPM"
"12391","100","0.075","1","1","post_match_strat_kk","ZE","avg_max_std_diff_bal",0.394573651281559,"Classic","SPM"
"12392","100","0.075","1","1","post_match_strat_kk","ZE","avg_max_ks_stat",0.121408321456566,"Classic","SPM"
"12393","100","0.075","1","1","post_match_strat_kk","ZE","avg_beta_T",1.00669330195382,"Classic","SPM"
"12394","100","0.075","1","1","post_match_strat_kk","ZE","avg_abs_bias",0.27617321703864,"Classic","SPM"
"12395","100","0.075","1","1","post_match_strat_kk","ZE","std_err_beta_T",0.348205193069107,"Classic","SPM"
"12396","100","0.075","1","1","post_match_strat_kk","ZE","power",0.8325,"Classic","SPM"
"12397","100","0.075","1","1","post_match_strat_kk","ZE","pct_trt_diff",0.00741500000000001,"Classic","SPM"
"12398","100","0.075","1","1","post_match_strat_kk","ZE","res_end_prop_avg",NA,"Classic","SPM"
"12399","100","0.075","1","1","post_match_strat_kk","ZE","ssqr_over_sum",NA,"Classic","SPM"
"12400","100","0.075","1","1","post_match_strat_kk","ZE","ssqr_eq_ssqd_pval",NA,"Classic","SPM"
"12401","100","0.075","1","1","post_match_strat_kk","ZE","match_corr",NA,"Classic","SPM"
"12402","100","0.075","1","1","post_match_strat_kk","ZE","corr_eq_zero_pval",NA,"Classic","SPM"
"12403","100","0.075","1","1","post_match_strat_kk","ZE","pct_only_matches",NA,"Classic","SPM"
"12404","100","0.075","1","1","post_match_strat_kk","ZE","pct_only_reservoir",NA,"Classic","SPM"
"12405","100","0.075","1","1","post_match_strat_kk","ZE","true_var_prop_diff",NA,"Classic","SPM"
"12406","100","0.075","1","1","post_match_strat_kk_exact","ZE","avg_max_std_diff_bal",0.39854067854373,"Exact","SPM"
"12407","100","0.075","1","1","post_match_strat_kk_exact","ZE","avg_max_ks_stat",0.120414274774053,"Exact","SPM"
"12408","100","0.075","1","1","post_match_strat_kk_exact","ZE","avg_beta_T",NA,"Exact","SPM"
"12409","100","0.075","1","1","post_match_strat_kk_exact","ZE","avg_abs_bias",NA,"Exact","SPM"
"12410","100","0.075","1","1","post_match_strat_kk_exact","ZE","std_err_beta_T",NA,"Exact","SPM"
"12411","100","0.075","1","1","post_match_strat_kk_exact","ZE","power",0.8085,"Exact","SPM"
"12412","100","0.075","1","1","post_match_strat_kk_exact","ZE","pct_trt_diff",0.00787500000000001,"Exact","SPM"
"12413","100","0.075","1","1","post_match_strat_kk_exact","ZE","res_end_prop_avg",NA,"Exact","SPM"
"12414","100","0.075","1","1","post_match_strat_kk_exact","ZE","ssqr_over_sum",NA,"Exact","SPM"
"12415","100","0.075","1","1","post_match_strat_kk_exact","ZE","ssqr_eq_ssqd_pval",NA,"Exact","SPM"
"12416","100","0.075","1","1","post_match_strat_kk_exact","ZE","match_corr",NA,"Exact","SPM"
"12417","100","0.075","1","1","post_match_strat_kk_exact","ZE","corr_eq_zero_pval",NA,"Exact","SPM"
"12418","100","0.075","1","1","post_match_strat_kk_exact","ZE","pct_only_matches",NA,"Exact","SPM"
"12419","100","0.075","1","1","post_match_strat_kk_exact","ZE","pct_only_reservoir",NA,"Exact","SPM"
"12420","100","0.075","1","1","post_match_strat_kk_exact","ZE","true_var_prop_diff",NA,"Exact","SPM"
"12421","100","0.075","1","1","post_match_strat_kk_lin","ZE","avg_max_std_diff_bal",0.403758018719739,"Linear","SPM"
"12422","100","0.075","1","1","post_match_strat_kk_lin","ZE","avg_max_ks_stat",0.120665248093467,"Linear","SPM"
"12423","100","0.075","1","1","post_match_strat_kk_lin","ZE","avg_beta_T",1.00456595511448,"Linear","SPM"
"12424","100","0.075","1","1","post_match_strat_kk_lin","ZE","avg_abs_bias",0.28014847717612,"Linear","SPM"
"12425","100","0.075","1","1","post_match_strat_kk_lin","ZE","std_err_beta_T",0.351769273973244,"Linear","SPM"
"12426","100","0.075","1","1","post_match_strat_kk_lin","ZE","power",0.8065,"Linear","SPM"
"12427","100","0.075","1","1","post_match_strat_kk_lin","ZE","pct_trt_diff",0.00781500000000001,"Linear","SPM"
"12428","100","0.075","1","1","post_match_strat_kk_lin","ZE","res_end_prop_avg",NA,"Linear","SPM"
"12429","100","0.075","1","1","post_match_strat_kk_lin","ZE","ssqr_over_sum",NA,"Linear","SPM"
"12430","100","0.075","1","1","post_match_strat_kk_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","SPM"
"12431","100","0.075","1","1","post_match_strat_kk_lin","ZE","match_corr",NA,"Linear","SPM"
"12432","100","0.075","1","1","post_match_strat_kk_lin","ZE","corr_eq_zero_pval",NA,"Linear","SPM"
"12433","100","0.075","1","1","post_match_strat_kk_lin","ZE","pct_only_matches",NA,"Linear","SPM"
"12434","100","0.075","1","1","post_match_strat_kk_lin","ZE","pct_only_reservoir",NA,"Linear","SPM"
"12435","100","0.075","1","1","post_match_strat_kk_lin","ZE","true_var_prop_diff",NA,"Linear","SPM"
"12436","100","0.075","1","1","seq_match_kk","ZE","avg_max_std_diff_bal",0.453097947248606,"Classic","SM"
"12437","100","0.075","1","1","seq_match_kk","ZE","avg_max_ks_stat",0.115685176049453,"Classic","SM"
"12438","100","0.075","1","1","seq_match_kk","ZE","avg_beta_T",1.00332066549435,"Classic","SM"
"12439","100","0.075","1","1","seq_match_kk","ZE","avg_abs_bias",0.288952254737111,"Classic","SM"
"12440","100","0.075","1","1","seq_match_kk","ZE","std_err_beta_T",0.358386110901562,"Classic","SM"
"12441","100","0.075","1","1","seq_match_kk","ZE","power",0.811,"Classic","SM"
"12442","100","0.075","1","1","seq_match_kk","ZE","pct_trt_diff",0.01454,"Classic","SM"
"12443","100","0.075","1","1","seq_match_kk","ZE","res_end_prop_avg",NA,"Classic","SM"
"12444","100","0.075","1","1","seq_match_kk","ZE","ssqr_over_sum",NA,"Classic","SM"
"12445","100","0.075","1","1","seq_match_kk","ZE","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"12446","100","0.075","1","1","seq_match_kk","ZE","match_corr",NA,"Classic","SM"
"12447","100","0.075","1","1","seq_match_kk","ZE","corr_eq_zero_pval",NA,"Classic","SM"
"12448","100","0.075","1","1","seq_match_kk","ZE","pct_only_matches",NA,"Classic","SM"
"12449","100","0.075","1","1","seq_match_kk","ZE","pct_only_reservoir",NA,"Classic","SM"
"12450","100","0.075","1","1","seq_match_kk","ZE","true_var_prop_diff",NA,"Classic","SM"
"12451","100","0.075","1","1","seq_match_kk_exact","ZE","avg_max_std_diff_bal",0.44906979281274,"Exact","SM"
"12452","100","0.075","1","1","seq_match_kk_exact","ZE","avg_max_ks_stat",0.115910031369607,"Exact","SM"
"12453","100","0.075","1","1","seq_match_kk_exact","ZE","avg_beta_T",NA,"Exact","SM"
"12454","100","0.075","1","1","seq_match_kk_exact","ZE","avg_abs_bias",NA,"Exact","SM"
"12455","100","0.075","1","1","seq_match_kk_exact","ZE","std_err_beta_T",NA,"Exact","SM"
"12456","100","0.075","1","1","seq_match_kk_exact","ZE","power",0.7895,"Exact","SM"
"12457","100","0.075","1","1","seq_match_kk_exact","ZE","pct_trt_diff",0.0144,"Exact","SM"
"12458","100","0.075","1","1","seq_match_kk_exact","ZE","res_end_prop_avg",NA,"Exact","SM"
"12459","100","0.075","1","1","seq_match_kk_exact","ZE","ssqr_over_sum",NA,"Exact","SM"
"12460","100","0.075","1","1","seq_match_kk_exact","ZE","ssqr_eq_ssqd_pval",NA,"Exact","SM"
"12461","100","0.075","1","1","seq_match_kk_exact","ZE","match_corr",NA,"Exact","SM"
"12462","100","0.075","1","1","seq_match_kk_exact","ZE","corr_eq_zero_pval",NA,"Exact","SM"
"12463","100","0.075","1","1","seq_match_kk_exact","ZE","pct_only_matches",NA,"Exact","SM"
"12464","100","0.075","1","1","seq_match_kk_exact","ZE","pct_only_reservoir",NA,"Exact","SM"
"12465","100","0.075","1","1","seq_match_kk_exact","ZE","true_var_prop_diff",NA,"Exact","SM"
"12466","100","0.075","1","1","seq_match_kk_lin","ZE","avg_max_std_diff_bal",0.450400848029334,"Linear","SM"
"12467","100","0.075","1","1","seq_match_kk_lin","ZE","avg_max_ks_stat",0.116599618018831,"Linear","SM"
"12468","100","0.075","1","1","seq_match_kk_lin","ZE","avg_beta_T",0.992137945975,"Linear","SM"
"12469","100","0.075","1","1","seq_match_kk_lin","ZE","avg_abs_bias",0.287685282786978,"Linear","SM"
"12470","100","0.075","1","1","seq_match_kk_lin","ZE","std_err_beta_T",0.359914139571968,"Linear","SM"
"12471","100","0.075","1","1","seq_match_kk_lin","ZE","power",0.7835,"Linear","SM"
"12472","100","0.075","1","1","seq_match_kk_lin","ZE","pct_trt_diff",0.01472,"Linear","SM"
"12473","100","0.075","1","1","seq_match_kk_lin","ZE","res_end_prop_avg",NA,"Linear","SM"
"12474","100","0.075","1","1","seq_match_kk_lin","ZE","ssqr_over_sum",NA,"Linear","SM"
"12475","100","0.075","1","1","seq_match_kk_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"12476","100","0.075","1","1","seq_match_kk_lin","ZE","match_corr",NA,"Linear","SM"
"12477","100","0.075","1","1","seq_match_kk_lin","ZE","corr_eq_zero_pval",NA,"Linear","SM"
"12478","100","0.075","1","1","seq_match_kk_lin","ZE","pct_only_matches",NA,"Linear","SM"
"12479","100","0.075","1","1","seq_match_kk_lin","ZE","pct_only_reservoir",NA,"Linear","SM"
"12480","100","0.075","1","1","seq_match_kk_lin","ZE","true_var_prop_diff",NA,"Linear","SM"
"12481","100","0.075","0","0","seq_match_kk","NL","avg_max_std_diff_bal",0.468286182635409,"Classic","SM"
"12482","100","0.075","0","0","seq_match_kk","NL","avg_max_ks_stat",0.116020569545141,"Classic","SM"
"12483","100","0.075","0","0","seq_match_kk","NL","avg_beta_T",0.011458830748196,"Classic","SM"
"12484","100","0.075","0","0","seq_match_kk","NL","avg_abs_bias",0.303832242244593,"Classic","SM"
"12485","100","0.075","0","0","seq_match_kk","NL","std_err_beta_T",0.381593210939323,"Classic","SM"
"12486","100","0.075","0","0","seq_match_kk","NL","power",0.046,"Classic","SM"
"12487","100","0.075","0","0","seq_match_kk","NL","pct_trt_diff",0.01522,"Classic","SM"
"12488","100","0.075","0","0","seq_match_kk","NL","res_end_prop_avg",NA,"Classic","SM"
"12489","100","0.075","0","0","seq_match_kk","NL","ssqr_over_sum",NA,"Classic","SM"
"12490","100","0.075","0","0","seq_match_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"12491","100","0.075","0","0","seq_match_kk","NL","match_corr",NA,"Classic","SM"
"12492","100","0.075","0","0","seq_match_kk","NL","corr_eq_zero_pval",NA,"Classic","SM"
"12493","100","0.075","0","0","seq_match_kk","NL","pct_only_matches",NA,"Classic","SM"
"12494","100","0.075","0","0","seq_match_kk","NL","pct_only_reservoir",NA,"Classic","SM"
"12495","100","0.075","0","0","seq_match_kk","NL","true_var_prop_diff",NA,"Classic","SM"
"12496","100","0.075","0","0","seq_match_kk_lin","NL","avg_max_std_diff_bal",0.450550875050044,"Linear","SM"
"12497","100","0.075","0","0","seq_match_kk_lin","NL","avg_max_ks_stat",0.11456064781068,"Linear","SM"
"12498","100","0.075","0","0","seq_match_kk_lin","NL","avg_beta_T",-0.00475409611800571,"Linear","SM"
"12499","100","0.075","0","0","seq_match_kk_lin","NL","avg_abs_bias",0.319413377953518,"Linear","SM"
"12500","100","0.075","0","0","seq_match_kk_lin","NL","std_err_beta_T",0.401190884831309,"Linear","SM"
"12501","100","0.075","0","0","seq_match_kk_lin","NL","power",0.0525,"Linear","SM"
"12502","100","0.075","0","0","seq_match_kk_lin","NL","pct_trt_diff",0.01432,"Linear","SM"
"12503","100","0.075","0","0","seq_match_kk_lin","NL","res_end_prop_avg",NA,"Linear","SM"
"12504","100","0.075","0","0","seq_match_kk_lin","NL","ssqr_over_sum",NA,"Linear","SM"
"12505","100","0.075","0","0","seq_match_kk_lin","NL","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"12506","100","0.075","0","0","seq_match_kk_lin","NL","match_corr",NA,"Linear","SM"
"12507","100","0.075","0","0","seq_match_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","SM"
"12508","100","0.075","0","0","seq_match_kk_lin","NL","pct_only_matches",NA,"Linear","SM"
"12509","100","0.075","0","0","seq_match_kk_lin","NL","pct_only_reservoir",NA,"Linear","SM"
"12510","100","0.075","0","0","seq_match_kk_lin","NL","true_var_prop_diff",NA,"Linear","SM"
"12511","100","0.075","1","0","post_match_crd_kk","NL","avg_max_std_diff_bal",0.797564864296394,"Classic","CPM"
"12512","100","0.075","1","0","post_match_crd_kk","NL","avg_max_ks_stat",0.16575772860311,"Classic","CPM"
"12513","100","0.075","1","0","post_match_crd_kk","NL","avg_beta_T",-0.00572234826674592,"Classic","CPM"
"12514","100","0.075","1","0","post_match_crd_kk","NL","avg_abs_bias",0.490346098965811,"Classic","CPM"
"12515","100","0.075","1","0","post_match_crd_kk","NL","std_err_beta_T",0.617434339835894,"Classic","CPM"
"12516","100","0.075","1","0","post_match_crd_kk","NL","power",0.061,"Classic","CPM"
"12517","100","0.075","1","0","post_match_crd_kk","NL","pct_trt_diff",0.03964,"Classic","CPM"
"12518","100","0.075","1","0","post_match_crd_kk","NL","res_end_prop_avg",NA,"Classic","CPM"
"12519","100","0.075","1","0","post_match_crd_kk","NL","ssqr_over_sum",NA,"Classic","CPM"
"12520","100","0.075","1","0","post_match_crd_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","CPM"
"12521","100","0.075","1","0","post_match_crd_kk","NL","match_corr",NA,"Classic","CPM"
"12522","100","0.075","1","0","post_match_crd_kk","NL","corr_eq_zero_pval",NA,"Classic","CPM"
"12523","100","0.075","1","0","post_match_crd_kk","NL","pct_only_matches",NA,"Classic","CPM"
"12524","100","0.075","1","0","post_match_crd_kk","NL","pct_only_reservoir",NA,"Classic","CPM"
"12525","100","0.075","1","0","post_match_crd_kk","NL","true_var_prop_diff",NA,"Classic","CPM"
"12526","100","0.075","1","0","post_match_crd_kk_exact","NL","avg_max_std_diff_bal",0.794930457724701,"Exact","CPM"
"12527","100","0.075","1","0","post_match_crd_kk_exact","NL","avg_max_ks_stat",0.163929168548188,"Exact","CPM"
"12528","100","0.075","1","0","post_match_crd_kk_exact","NL","avg_beta_T",NA,"Exact","CPM"
"12529","100","0.075","1","0","post_match_crd_kk_exact","NL","avg_abs_bias",NA,"Exact","CPM"
"12530","100","0.075","1","0","post_match_crd_kk_exact","NL","std_err_beta_T",NA,"Exact","CPM"
"12531","100","0.075","1","0","post_match_crd_kk_exact","NL","power",0.106896551724138,"Exact","CPM"
"12532","100","0.075","1","0","post_match_crd_kk_exact","NL","pct_trt_diff",0.03876,"Exact","CPM"
"12533","100","0.075","1","0","post_match_crd_kk_exact","NL","res_end_prop_avg",NA,"Exact","CPM"
"12534","100","0.075","1","0","post_match_crd_kk_exact","NL","ssqr_over_sum",NA,"Exact","CPM"
"12535","100","0.075","1","0","post_match_crd_kk_exact","NL","ssqr_eq_ssqd_pval",NA,"Exact","CPM"
"12536","100","0.075","1","0","post_match_crd_kk_exact","NL","match_corr",NA,"Exact","CPM"
"12537","100","0.075","1","0","post_match_crd_kk_exact","NL","corr_eq_zero_pval",NA,"Exact","CPM"
"12538","100","0.075","1","0","post_match_crd_kk_exact","NL","pct_only_matches",NA,"Exact","CPM"
"12539","100","0.075","1","0","post_match_crd_kk_exact","NL","pct_only_reservoir",NA,"Exact","CPM"
"12540","100","0.075","1","0","post_match_crd_kk_exact","NL","true_var_prop_diff",NA,"Exact","CPM"
"12541","100","0.075","1","0","post_match_crd_kk_lin","NL","avg_max_std_diff_bal",0.809754641740291,"Linear","CPM"
"12542","100","0.075","1","0","post_match_crd_kk_lin","NL","avg_max_ks_stat",0.165737819700885,"Linear","CPM"
"12543","100","0.075","1","0","post_match_crd_kk_lin","NL","avg_beta_T",0.00676776739875276,"Linear","CPM"
"12544","100","0.075","1","0","post_match_crd_kk_lin","NL","avg_abs_bias",0.445947666495073,"Linear","CPM"
"12545","100","0.075","1","0","post_match_crd_kk_lin","NL","std_err_beta_T",0.55750014978644,"Linear","CPM"
"12546","100","0.075","1","0","post_match_crd_kk_lin","NL","power",0.0585,"Linear","CPM"
"12547","100","0.075","1","0","post_match_crd_kk_lin","NL","pct_trt_diff",0.039305,"Linear","CPM"
"12548","100","0.075","1","0","post_match_crd_kk_lin","NL","res_end_prop_avg",NA,"Linear","CPM"
"12549","100","0.075","1","0","post_match_crd_kk_lin","NL","ssqr_over_sum",NA,"Linear","CPM"
"12550","100","0.075","1","0","post_match_crd_kk_lin","NL","ssqr_eq_ssqd_pval",NA,"Linear","CPM"
"12551","100","0.075","1","0","post_match_crd_kk_lin","NL","match_corr",NA,"Linear","CPM"
"12552","100","0.075","1","0","post_match_crd_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","CPM"
"12553","100","0.075","1","0","post_match_crd_kk_lin","NL","pct_only_matches",NA,"Linear","CPM"
"12554","100","0.075","1","0","post_match_crd_kk_lin","NL","pct_only_reservoir",NA,"Linear","CPM"
"12555","100","0.075","1","0","post_match_crd_kk_lin","NL","true_var_prop_diff",NA,"Linear","CPM"
"12556","100","0.075","1","0","post_match_strat_kk","NL","avg_max_std_diff_bal",0.388713112618173,"Classic","SPM"
"12557","100","0.075","1","0","post_match_strat_kk","NL","avg_max_ks_stat",0.120186230614128,"Classic","SPM"
"12558","100","0.075","1","0","post_match_strat_kk","NL","avg_beta_T",0.00383061178550202,"Classic","SPM"
"12559","100","0.075","1","0","post_match_strat_kk","NL","avg_abs_bias",0.406960811308879,"Classic","SPM"
"12560","100","0.075","1","0","post_match_strat_kk","NL","std_err_beta_T",0.512571847363674,"Classic","SPM"
"12561","100","0.075","1","0","post_match_strat_kk","NL","power",0.027,"Classic","SPM"
"12562","100","0.075","1","0","post_match_strat_kk","NL","pct_trt_diff",0.00811500000000001,"Classic","SPM"
"12563","100","0.075","1","0","post_match_strat_kk","NL","res_end_prop_avg",NA,"Classic","SPM"
"12564","100","0.075","1","0","post_match_strat_kk","NL","ssqr_over_sum",NA,"Classic","SPM"
"12565","100","0.075","1","0","post_match_strat_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","SPM"
"12566","100","0.075","1","0","post_match_strat_kk","NL","match_corr",NA,"Classic","SPM"
"12567","100","0.075","1","0","post_match_strat_kk","NL","corr_eq_zero_pval",NA,"Classic","SPM"
"12568","100","0.075","1","0","post_match_strat_kk","NL","pct_only_matches",NA,"Classic","SPM"
"12569","100","0.075","1","0","post_match_strat_kk","NL","pct_only_reservoir",NA,"Classic","SPM"
"12570","100","0.075","1","0","post_match_strat_kk","NL","true_var_prop_diff",NA,"Classic","SPM"
"12571","100","0.075","1","0","post_match_strat_kk_exact","NL","avg_max_std_diff_bal",0.382343730000384,"Exact","SPM"
"12572","100","0.075","1","0","post_match_strat_kk_exact","NL","avg_max_ks_stat",0.120952995772731,"Exact","SPM"
"12573","100","0.075","1","0","post_match_strat_kk_exact","NL","avg_beta_T",NA,"Exact","SPM"
"12574","100","0.075","1","0","post_match_strat_kk_exact","NL","avg_abs_bias",NA,"Exact","SPM"
"12575","100","0.075","1","0","post_match_strat_kk_exact","NL","std_err_beta_T",NA,"Exact","SPM"
"12576","100","0.075","1","0","post_match_strat_kk_exact","NL","power",0.054140127388535,"Exact","SPM"
"12577","100","0.075","1","0","post_match_strat_kk_exact","NL","pct_trt_diff",0.00784500000000001,"Exact","SPM"
"12578","100","0.075","1","0","post_match_strat_kk_exact","NL","res_end_prop_avg",NA,"Exact","SPM"
"12579","100","0.075","1","0","post_match_strat_kk_exact","NL","ssqr_over_sum",NA,"Exact","SPM"
"12580","100","0.075","1","0","post_match_strat_kk_exact","NL","ssqr_eq_ssqd_pval",NA,"Exact","SPM"
"12581","100","0.075","1","0","post_match_strat_kk_exact","NL","match_corr",NA,"Exact","SPM"
"12582","100","0.075","1","0","post_match_strat_kk_exact","NL","corr_eq_zero_pval",NA,"Exact","SPM"
"12583","100","0.075","1","0","post_match_strat_kk_exact","NL","pct_only_matches",NA,"Exact","SPM"
"12584","100","0.075","1","0","post_match_strat_kk_exact","NL","pct_only_reservoir",NA,"Exact","SPM"
"12585","100","0.075","1","0","post_match_strat_kk_exact","NL","true_var_prop_diff",NA,"Exact","SPM"
"12586","100","0.075","1","0","post_match_strat_kk_lin","NL","avg_max_std_diff_bal",0.389529838261559,"Linear","SPM"
"12587","100","0.075","1","0","post_match_strat_kk_lin","NL","avg_max_ks_stat",0.121648711209278,"Linear","SPM"
"12588","100","0.075","1","0","post_match_strat_kk_lin","NL","avg_beta_T",-0.00108534800215454,"Linear","SPM"
"12589","100","0.075","1","0","post_match_strat_kk_lin","NL","avg_abs_bias",0.390997272271556,"Linear","SPM"
"12590","100","0.075","1","0","post_match_strat_kk_lin","NL","std_err_beta_T",0.490550805279076,"Linear","SPM"
"12591","100","0.075","1","0","post_match_strat_kk_lin","NL","power",0.0375,"Linear","SPM"
"12592","100","0.075","1","0","post_match_strat_kk_lin","NL","pct_trt_diff",0.00788500000000001,"Linear","SPM"
"12593","100","0.075","1","0","post_match_strat_kk_lin","NL","res_end_prop_avg",NA,"Linear","SPM"
"12594","100","0.075","1","0","post_match_strat_kk_lin","NL","ssqr_over_sum",NA,"Linear","SPM"
"12595","100","0.075","1","0","post_match_strat_kk_lin","NL","ssqr_eq_ssqd_pval",NA,"Linear","SPM"
"12596","100","0.075","1","0","post_match_strat_kk_lin","NL","match_corr",NA,"Linear","SPM"
"12597","100","0.075","1","0","post_match_strat_kk_lin","NL","corr_eq_zero_pval",NA,"Linear","SPM"
"12598","100","0.075","1","0","post_match_strat_kk_lin","NL","pct_only_matches",NA,"Linear","SPM"
"12599","100","0.075","1","0","post_match_strat_kk_lin","NL","pct_only_reservoir",NA,"Linear","SPM"
"12600","100","0.075","1","0","post_match_strat_kk_lin","NL","true_var_prop_diff",NA,"Linear","SPM"
"12601","100","0.075","1","0","seq_match_kk","NL","avg_max_std_diff_bal",0.456081197008063,"Classic","SM"
"12602","100","0.075","1","0","seq_match_kk","NL","avg_max_ks_stat",0.115097558575892,"Classic","SM"
"12603","100","0.075","1","0","seq_match_kk","NL","avg_beta_T",0.00643953001944362,"Classic","SM"
"12604","100","0.075","1","0","seq_match_kk","NL","avg_abs_bias",0.320013353235091,"Classic","SM"
"12605","100","0.075","1","0","seq_match_kk","NL","std_err_beta_T",0.402166677108505,"Classic","SM"
"12606","100","0.075","1","0","seq_match_kk","NL","power",0.062,"Classic","SM"
"12607","100","0.075","1","0","seq_match_kk","NL","pct_trt_diff",0.01425,"Classic","SM"
"12608","100","0.075","1","0","seq_match_kk","NL","res_end_prop_avg",NA,"Classic","SM"
"12609","100","0.075","1","0","seq_match_kk","NL","ssqr_over_sum",NA,"Classic","SM"
"12610","100","0.075","1","0","seq_match_kk","NL","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"12611","100","0.075","1","0","seq_match_kk","NL","match_corr",NA,"Classic","SM"
"12612","100","0.075","1","0","seq_match_kk","NL","corr_eq_zero_pval",NA,"Classic","SM"
"12613","100","0.075","1","0","seq_match_kk","NL","pct_only_matches",NA,"Classic","SM"
"12614","100","0.075","1","0","seq_match_kk","NL","pct_only_reservoir",NA,"Classic","SM"
"12615","100","0.075","1","0","seq_match_kk","NL","true_var_prop_diff",NA,"Classic","SM"
"12616","100","0.075","1","0","seq_match_kk_exact","NL","avg_max_std_diff_bal",0.464616736628468,"Exact","SM"
"12617","100","0.075","1","0","seq_match_kk_exact","NL","avg_max_ks_stat",0.115772266048494,"Exact","SM"
"12618","100","0.075","1","0","seq_match_kk_exact","NL","avg_beta_T",NA,"Exact","SM"
"12619","100","0.075","1","0","seq_match_kk_exact","NL","avg_abs_bias",NA,"Exact","SM"
"12620","100","0.075","1","0","seq_match_kk_exact","NL","std_err_beta_T",NA,"Exact","SM"
"12621","100","0.075","1","0","seq_match_kk_exact","NL","power",0.0512820512820513,"Exact","SM"
"12622","100","0.075","1","0","seq_match_kk_exact","NL","pct_trt_diff",0.01424,"Exact","SM"
"12623","100","0.075","1","0","seq_match_kk_exact","NL","res_end_prop_avg",NA,"Exact","SM"
"12624","100","0.075","1","0","seq_match_kk_exact","NL","ssqr_over_sum",NA,"Exact","SM"
"12625","100","0.075","1","0","seq_match_kk_exact","NL","ssqr_eq_ssqd_pval",NA,"Exact","SM"
"12626","100","0.075","1","0","seq_match_kk_exact","NL","match_corr",NA,"Exact","SM"
"12627","100","0.075","1","0","seq_match_kk_exact","NL","corr_eq_zero_pval",NA,"Exact","SM"
"12628","100","0.075","1","0","seq_match_kk_exact","NL","pct_only_matches",NA,"Exact","SM"
"12629","100","0.075","1","0","seq_match_kk_exact","NL","pct_only_reservoir",NA,"Exact","SM"
"12630","100","0.075","1","0","seq_match_kk_exact","NL","true_var_prop_diff",NA,"Exact","SM"
"12631","100","0.075","1","0","seq_match_kk_lin","NL","avg_max_std_diff_bal",0.451036359196867,"Linear","SM"
"12632","100","0.075","1","0","seq_match_kk_lin","NL","avg_max_ks_stat",0.115872710341622,"Linear","SM"
"12633","100","0.075","1","0","seq_match_kk_lin","NL","avg_beta_T",-0.00451331734249956,"Linear","SM"
"12634","100","0.075","1","0","seq_match_kk_lin","NL","avg_abs_bias",0.311168915374712,"Linear","SM"
"12635","100","0.075","1","0","seq_match_kk_lin","NL","std_err_beta_T",0.38971871646794,"Linear","SM"
"12636","100","0.075","1","0","seq_match_kk_lin","NL","power",0.048,"Linear","SM"
"12637","100","0.075","1","0","seq_match_kk_lin","NL","pct_trt_diff",0.01505,"Linear","SM"
"12638","100","0.075","1","0","seq_match_kk_lin","NL","res_end_prop_avg",NA,"Linear","SM"
"12639","100","0.075","1","0","seq_match_kk_lin","NL","ssqr_over_sum",NA,"Linear","SM"
